courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
GY 552,Environ Decision Making,Designed to help students develop both the tools and the personal philosophy necessary to analyze and manage scarce resources. A review of current environmental topics is followed by a survey of different paradigms and techniques that contribute to environmental decision making.,"(3, 3)",,Graduate,
GY 553,Environment & Society,Explores the linkages between the biophysical environmental and human social systems. Public-policy implications are viewed from a social science perspective.,"(3, 3)",,Graduate,
GY 558,Urban Analysis Planning,"A thorough examination of the literature in economics, political science, and sociology that is relevant to the geographical study of contemporary urban structure, power, and conflict.","(3, 3)",,Graduate,
GY 559,"Water, Energy, Food System Sustainability","The primary objective of this course is to introduce students to the essential characteristics and basic processes of inquiry and analysis in the area of the water-energy-food (WEF) nexus. Specifically, the WEF nexus will be considered in relation and its application to human concerns, such as emerging supply and demand issues and their impacts of social and economic systems, ecological health, and human well-being. This course will encourage the development of critical thinking skills and requires students to analyze, synthesize, and evaluate knowledge about core WEF concepts.","(3, 3)",,Graduate,
GY 561,Political Ecology,"Political ecology is a multidisciplinary approach to studying the environment through interrogating how power shapes and intersects with human-environment relationships. As a field of inquiry and practice, political ecology has greatly expanded over the past several decades to not just understand the political foundations of environmental problems or challenges, but also the co-production of environments with close attention to matters of justice, power, and inequality. Political ecology contends that through critical analysis and interdisciplinary methodologies, we can come to better understand the roots of socio-environmental problems in order to work for political change and social good.","(3, 3)",,Graduate,
GY 562,Land Use Science,"This course explores the interactions between land use, land cover, and social and environmental processes at multiple scales. The emphasis is on understanding how the natural landscape influences human activities, how humans modify the natural landscape to meet our needs, and how those modifications create a co-evolution between landscapes and human use. Understanding how land uses are, or should be, allocated to achieve multiple goals, including food and fiber production, space for human settlement, provision of ecosystem services, and access to renewable energy sources, requires consideration of these multiple objectives and of the various factors driving land-use decisions at multiple scales.","(4, 4)",,Graduate,
GY 566,Transport Geography,"Examines location and function of the multimodal North American transportation system, the urban transport planning process, and the political and environmental contexts of transport systems, including impacts of continued reliance on the automobile.","(3, 3)",,Graduate,
GY 570,Special Topics,Special Topics. Special Topics Course.,"(1, 6)",,Graduate,
GY 572,Soil Science,"Introduction to the scientific study of soils. Covers soil physical properties, morphology, development, classification, environmental functions and uses, and resource degradation.","(4, 4)",,Graduate,
GY 573,Public Policy Development in Water Resources Seminar,"This course will evaluate the current approaches to policy theory and examine systematically the broader implications of the substantive aspects of public policy development in the water resources spectrum. In analysis of public policy development in water resources, the student will look at both policy process and policy substance. Attention will be given to the questions of how and why water policy differs across states, and how one might evaluate policy performance cross-nationally.","(3, 3)",,Graduate,
GY 574,Cartography Practicum,Individual work experience in cartography supervised by the faculty and staff of the University.,"(3, 6)",,Graduate,
GY 576,Gis Practicum,Individual work experience in GIS supervised by the faculty and staff of the University.,"(3, 6)",,Graduate,
GY 577,"Water Resources Management, Law, and Policy","The Water Resources Management, Law, and Policy course will provide students with a survey of water resources development, control, law, policy and management with particular emphasis on public policy considerations including: the acquisition and exercise of water rights—appropriative and riparian; groundwater management; water districts and user organizations; environmental considerations; Federal/State relations including interstate allocation; and the Alabama Water Resources Act. The course will also address international water law—the multinational treaties, laws, cases, practices and politics governing Earth’s transboundary freshwater resources (watercourses including rivers, streams, lakes, and groundwater aquifers) shared by two or more countries.","(3, 3)",,Graduate,
GY 578,Advanced Water Policy and Law,"Water Resources Management, Law, and Policy introduced students to the basic property and regulatory aspects of water policy, law, and water rights. This course builds upon Water Resources Management, Law, and Policy and explores more advanced topics, especially regarding property rights in, and the management of, groundwater supplies; federal water law, including reclamation law, water-supply law, and federal reserved water rights and Native American rights; and interstate and international water relations.","(3, 3)",,Graduate,
GY 579,Planning Internship,Individual work experience in planning supervised by the staff of an off-campus planning agency.,"(3, 6)",,Graduate,
GY 580,Large River Basin Management and Policy,"This course takes a structured and global approach to the subject of large rivers, covering geoscience, management, hydrology, discharge, habitat, policy, deltas, and anthropogenic environment. It offers a thorough foundation for students who have previously worked at only the watershed or catchment scale and are new to large river management and policy and provides insight about issues of management at the worldwide scale. The course also examines possible future effects on large river systems that may come about due to climate change and is presented in three parts. Part 1 provides an introduction to the world’s large rivers and their basins. In Part 2, several large rivers are examined including the Amazon, Mississippi, Colorado, Nile, Congo, Zambezi, Ganga-Brahmaputra system, Mekong, and Yangtze. Part 3 examines changes in large rivers and our management of river system, studying anthropogenic alterations such as land use and deforestation in large river basins; structural control systems like dams and reservoirs on channels; and ecological changes. It finishes with chapters on the management of large rivers, covering legal, political, policy, and governance aspects, and the future of the world’s big river systems.","(3, 3)",,Graduate,
GY 581,Water Diplomacy,"The course will focus on the linkages between water resources policy and conflict or cooperation with primary interest on interstate (transboundary) and intrastate water issues. The conceptual framework of the course is centered on water scarcity, water conflict, hydropolicy, hydrohegemony, water security, and dispute resolution. The role of disparate stakeholders and the problem of scale will be considered. The policy, norms and laws for mediating water conflict at different jurisdictional levels, including adversarial legalism (lawsuits) are examined.","(3, 3)",,Graduate,
GY 582,Data Science Analytics for Water,"Navigating the nexus of water resources and data science, this course offers a deep dive into the transformative power of analytics in understanding and managing our most vital resource. Grounded in practical applications, students harness computational tools like Python or R, and Excel to explore, analyze, and visualize water-related data. The course emphasizes the synergy of traditional methods and contemporary data-driven techniques, including advanced visualization with tools like Power BI. Beyond just techniques, the course offers a journey into the essence of water data, from data collection to predictive modeling for critical challenges like floods and droughts. Through interdisciplinary engagement, students will gain a comprehensive understanding of water's data landscape, fostering informed solutions for a sustainable future. Combining hands-on labs with theoretical insights, students emerge not just as data analysts but as stewards of our water future.","(3, 3)",,Graduate,
GY 585,River Hydrology,Rivers are dynamic natural systems that are of great importance to ecosystems and society. This course examines river hydrology processes from a physical geography perspective. A major theme of the course will be impacts of human actions on river systems.,"(3, 3)",,Graduate,
GY 586,Watershed Science and Management,"An examination of the physical operation of drainage basins (watersheds), focusing on surface water hydrology, erosion, and sedimentation.","(3, 3)",,Graduate,
GY 588,Digital Terrain and Watershed Analysis,"This course covers concepts, numerical algorithms, and techniques for digital terrain and watershed analysis. It combines lectures with a substantial practical lab component. The lectures covers spatial representation of topography, topographical data acquisition techniques (Photogrammetric Stereo, InSAR, LiDAR, GPS, cartography), terrain visualization, terrain parameter derivation, extraction of critical terrain features, landform recognition and classification, viewshed analysis, cut-and-fill and volumetric analysis, drainage network extraction, watershed delineation, and distributed watershed models. The practical component, involving 8 lab assignments and one individual mini-project, will give students hands-on experience in using proprietary GIS software packages, ArcGIS, EPA BASINS 4. 0 and HSPF 12. 0 to handle topographic and image data for terrain and watershed analysis.","(4, 4)",,Graduate,
GY 589,Forest Eco Veg Analysis,"A study of the relationship of trees to the environment, and the interrelationship of organisms that compose the forest community.","(4, 4)",,Graduate,
GY 590,Internship,"Individual work experience with agency involved in geographical research, analysis, and reporting.","(3, 3)",,Graduate,
GY 591,Fluvial Geomorphology,This course provides an in-depth investigation of the processes that form rivers and their evolution.,"(3, 3)",,Graduate,
GY 596,Forest Ecosystem Management: Silviculture,"In this course silviculture is treated as applied forest ecology. The goal of this course is to provide students with a knowledge of silviculture and its ecological basis so they can design manipulations in forest ecosystems to achieve a range of management objectives. The course requires field trips to tour different sites and visit with forest scientists and managers. In this course students learn about tree growth and stand development and use this information to develop silvicultural prescriptions to meet a diverse range of management goals. We will explore how silvicultural treatments can influence stand structure and composition and how these changes influence timber quantity and quality, forest health, biodiversity, soil, and wildlife habitat among other features. We will also focus on how silviculture is influenced by broader social, economic, and ecological issues.","(4, 4)",,Graduate,
GY 598,Non-Thesis Research,No description available.,"(1, 3)",,Graduate,
GY 599,Thesis Research,"This independent research course partially fulfills required master’s-level research thesis hours toward the master’s degree in Geography. The course is conducted under the guidance of the thesis advisor. Material covered will be of an advanced nature aimed at providing master's students with an understanding of the latest research and current developments within the field. Discussion and advisor guidance will be directed towards readings of research articles and development of research methodology, with the aim of producing an original research contribution that represents a novel development in the field, or a novel perspective on a pre-existing topic in the field.","(1, 12)",,Graduate,
GY 601,Geography Colloquium,"This seminar format course fulfills required graduate level participation in colloquium hours. Students will attend seminars by invited speakers and departmental faculty, and will have the opportunity to present on their own current and planned research. Colloquium topics will be communicated to students well in advance, through departmental emails and other avenues. A total of 3 colloquium hours are required for PhD students and 1 hour for MS students. The course is conducted under the guidance of the Colloquium Chair. The student repeats hours in this course until the required three hours have been satisfactorily completed. Material covered will be of an advanced nature aimed at providing graduate students with an understanding of the latest research and current developments within the field.","(1, 1)",,Graduate,
GY 602,Seminar in Climatology,"This course is a doctoral level research intensive seminar in the geographic sub-field of climatology. The course will be taught by faculty with varied expertise within climatology and will, therefore, be dynamic in its topical focus from semester to semester. Content will broadly fall within hydro-climatology, synoptic climatology, climatological extremes, bio-climatology, and historical or paleo-climatology. The material covered will be of an advanced nature aimed at providing doctoral students with an understanding of the latest research and current developments within the field. Discussion will be directed towards readings of research articles and development of research methodology with the aim of producing an original research product that could be submitted in a scholarly journal for publication.","(3, 3)",,Graduate,
GY 610,Seminar in Forest Science and Management,"This is a reading and discussion intensive graduate seminar course. Each week you will be expected to come to class prepared to critically discuss the readings and other assignments. We will cover a diversity of topics in forest science and management and some additional reading may be necessary for you to be fully prepared to engage in class discussion. Our seminar time will be devoted to discussion of topics selected by individual students and the instructor. Students are encouraged to select a topic related to their research, but this is not a requirement. Throughout the semester we will also discuss the philosophy of science, the rubrics of scientific evaluation, the publication process, and other topics to aide in your training as a research scientist.","(3, 3)",,Graduate,
GY 612,Hydroclimatology,Hydroclimatology focuses on understanding the processes and patterns of distribution of water (in all forms) from an Earth Systems perspective as well as the impacts of hydroclimatological variability on the environment and society.,"(3, 3)",,Graduate,
GY 615,Seminar Human-Environmental Interactions,"This is a reading and discussion intensive graduate seminar course. Each week, students will be expected to come to class prepared to critically discuss the readings and other assignments. A diversity of topics will be covered in human-environmental interactions in geography and some additional reading may be necessary for students to be fully prepared to engage in class discussion. Seminar time will be devoted to discussion of topics selected by individual students and the instructor. Throughout the semester there will be discussion of the philosophy of science, the rubrics of scientific evaluation, the publication process, and other topics to aide in student training as a research scientist.","(3, 3)",,Graduate,
GY 618,Spatial Statistics and Geostatistics,"This course presents a comprehensive overview of the geographic sub-disciplines of Spatial Statistics and Geostatistics. Students will learn about the nature of spatial data, and the methods of centrography, point pattern analysis, spatial interpolation, spatial autocorrelation, density mapping and estimation, spatial regression, and both spatio-temporal and network based spatial statistical analyses. Students will learn the limitations of the methods, their proper use, and how to accurately describe their outputs. Special Topics Course.","(3, 3)",,Graduate,
GY 622,Introduction to Uncrewed Aerial Systems (UAS),"Uncrewed Aerial Systems (UAS), also referred to as Uncrewed Aerial Vehicles (UAV) or drones, have been increasingly used as a cost-effective means to capture geospatial data for various applications. This course will prepare students for real-world safe operation of UAS and will provide basic understanding of the regulations in preparation for small Unmanned Aircraft Systems FAA 107 certification test. The lecture section covers the history of UAS, types of UAS platforms, payloads/sensors, UAS operational requirements, current FAA rules and regulations, industry and societal implications, career outlooks, and geospatial applications of UAS. The field flight demonstration involves flight mission planning with Pix4Dcapture software. Labs will focus on using simulation tools to help students learn how to operate a drone and how to use ArcGIS Pro and PIX4Dmapper to process common drone data. This course is designed to provide a comprehensive foundation in UAS, blending theoretical knowledge with hands-on experience. Special Topics Course.","(3, 3)",,Graduate,
GY 626,Uncrewed Aerial Systems (UAS) Applications,"This course covers an overview of a variety of Uncrewed Aerial Systems (UAS) field applications. This course will provide students with real world applications of UAS used by scientists and professionals and their applied benefits of using UAS products. Examples of UAS field application topics to be discussed in this course will be on water, agricultural, land, and natural resources.","(3, 3)",,Graduate,
GY 630,Seminar in Geographic Information Science,"Geographic Information Sciences (GISci) include a range of spatial technologies, including Geographic Information Systems, remote sensing, computer modeling, GPS, and cartography. This seminar will examine contemporary issues in GISci through readings and group discussion.","(3, 3)",,Graduate,
GY 643,Location Science,"This course presents the theory and practice of Location Science – the study of the optimal or near optimal spatial location and allocation of facilities, routes, personnel, or other assets. A variety of optimal procedures for location problems is presented, including minimum spanning tree, shortest path, maximal flow, and transportation problem algorithms. The Simplex method as applied to location problems is outlined and demonstrated. Heuristic approaches to location problems including greedy heuristics and Tabu search heuristics are reviewed.","(3, 3)",,Graduate,
GY 646,GIS for Health and Social Science,"This course will introduce a variety of innovative GIS models and their applications to address pressing health and social sciences (e. g. , economics, environmental studies, transportation, business, crime, urban studies, public policy) issues in the real world. The lectures will cover a range of GIS models which include travel time estimation and distance decay analysis, spatial accessibility to health care, health care service area delineation, Geospatial Artificial Intelligence (GeoAI) models for social determinants of health, regionalization of health data, and spatial optimization of healthcare facilities. Some GIS basics will be introduced as a refresher. The application examples of the GIS-based models will focus primarily on health, but some other application areas will be discussed as well. This course also has several labs to help students gain hands-on experience in applying GIS-based models in ArcGIS to address specific research questions in health and social sciences.","(4, 4)",,Graduate,
GY 663,Seminar in Geomorphology,"Geomorphology is the study of earth surface processes and landforms, including quantitative analyses of how and why landscapes change over space and time. In this seminar students will examine how and why geomorphic systems function and change in response to climatic and tectonic forcing and human activities through readings and group discussions.","(3, 3)",,Graduate,
GY 670,Special Topics,Courses with this number address geography topics not covered by existing courses. The credit hours and format are arranged as appropriate to each topic. The specific course title is added at the time the course is taught. Offered irregularly. Special Topics Course.,"(1, 6)",,Graduate,
GY 682,Data Science Analytics for Water,"Navigating the nexus of water resources and data science, this course offers a deep dive into the transformative power of analytics in understanding and managing our most vital resource. Grounded in practical applications, students harness computational tools like Python or R, and Excel to explore, analyze, and visualize water-related data. The course emphasizes the synergy of traditional methods and contemporary data-driven techniques, including advanced visualization with tools like Power BI. Beyond just techniques, the course offers a journey into the essence of water data, from data collection to predictive modeling for critical challenges like floods and droughts. Through interdisciplinary engagement, students will gain a comprehensive understanding of water's data landscape, fostering informed solutions for a sustainable future. Combining hands-on labs with theoretical insights, students emerge not just as data analysts but as stewards of our water future.","(3, 3)",,Graduate,
GY 685,Seminar in Water Science and Resources,"Water is a critical natural resource for sustaining societal and ecological processes. In this seminar students will examine contemporary issues in water resources through readings and group discussions, with an interdisciplinary approach incorporating hydrology, fluvial geomorphology, hydroclimatology, ecohydrology, and water policy and management. Special Topics Course.","(1, 6)",,Graduate,
GY 699,Dissertation Research in Geography,This independent research course partially fulfills required doctoral level research dissertation hours toward the Ph. D. in Geography. A total of 24 dissertation hours are required. The course is conducted under the guidance of the Ph. D. advisor. The student repeats hours in this course at least until the dissertation requirements have been satisfactorily completed. Material covered will be of an advanced nature aimed at providing doctoral students with an understanding of the latest research and current developments within the field. Discussion and advisor guidance will be directed towards readings of research articles and development of research methodology with the aim of producing an original scientific contribution that represents a novel development in the field or a novel twist on a pre-existing topic in the field. D. candidacy.,"(1, 12)",,Graduate,
HY 500,Special Studies in History,No description available. Special Topics Course.,"(3, 6)",,Graduate,
HY 599,Thesis Research,No description available.,"(1, 6)",,Graduate,
HY 600,Teaching History,"A basic introduction to teaching history in colleges and universities. Will treat such issues as course planning, lecturing, handling discussions, classroom procedures and policies, student evaluation and ethical problems in teaching.","(1, 1)",,Graduate,
HY 601,Literature Of American History,No description available.,"(4, 4)",,Graduate,
HY 602,Lit American History Sc 1865,Course examines major historical scholarship of American history since the Civil War.,"(4, 4)",,Graduate,
HY 603,Literature European Hist,This course examines major historical scholarship of European Literature.,"(4, 4)",,Graduate,
HY 605,Lit Latin Amercn History,This course examines major historical scholarship of Latin American History.,"(4, 4)",,Graduate,
HY 606,Prosem Us Histry To 1877,No description available.,"(4, 4)",,Graduate,
HY 607,Prosem Us HY Since 1877,No description available.,"(4, 4)",,Graduate,
HY 608,Prosem Southern History,This reading-intensive proseminar introduces students to important historiographical debates in the History of the American South. Chronogical boundaries of the course vary by instructor.,"(4, 4)",,Graduate,
HY 631,Early Mod Brit Eur Hy,Course examines major historical scholarship of early modern British European history.,"(4, 4)",,Graduate,
HY 635,Recent Brit Eur History,No description available.,"(4, 4)",,Graduate,
HY 639,Prosem Military/Naval Hy,No description available.,"(4, 4)",,Graduate,
HY 665,Special Studies,"A special topic seminar: the seminar work varies each time offered. Students primarily work independently on selected projects;  however, they work closely with the course instructor. Students will share their research with their colleagues and engage in peer critique throughout the semester. Special Topics Course.","(4, 4)",,Graduate,
HY 680,Grad Research Seminar,"This course will offer students the opportunity to do original research in primary sources for the purpose of completing an article-length piece of original scholarship. In addition to working intensively (in conjunction with the instructor) on all stages of their individual seminar paper projects, students will examine the skills and methods necessary to conduct research, discuss matters of common concern in the research and writing processes, share the results of their research with their colleagues, and engage in peer-critique of each other's work. Our group conversations will not only be designed to aid individual students in the production of their seminar papers, but also will continually focus on the historians’ craft, the challenges historians face in carrying out our work, and the methods we deploy to address those challenges.","(4, 4)",,Graduate,
HY 697,Directed Readings,No description available. Special Topics Course.,"(1, 4)",,Graduate,
HY 698,Directed Research,No description available.,"(1, 4)",,Graduate,
HY 699,Dissertation Research,No description available.,"(1, 12)",,Graduate,
IT 538,Renaissance Comedy,"From the revival of classical tropes to the invention of commedia dell’arte, from the arrival of the new professional actress to the first burlesque play published by a woman, Italy was at the avant-garde of early modern comedy in Europe. This course traces that tradition, looking first at ancient theories and models before considering the impact of humanism, poetic theory, conduct literature, the rise of professional theater troupes, the celebrity associated with female performers, and anti-classical satire. While plays will be at the core of our primary readings, poetry, treatises, dialogues, and contrasti (theatrical debates) will also incorporated. Secondary studies will explore comedy from the perspectives of reception theory, performance studies, gender studies, the history of emotions, and social history.","(3, 3)",,Graduate,
LA 590,Adv Readings Latin Literature,No description available. Special Topics Course.,"(3, 6)",,Graduate,
MATH 501,Pathway to Graduate Studies in Mathematics,"This course is to help students transition into graduate studies in math, and improve their understanding of math topics in introductory real analysis and advanced linear algebra. Credits for this course will not count toward any degree program.","(1, 1)",,Graduate,
MATH 502,Teaching Workshop,"This course is to prepare graduate students to teach lower-division mathematics courses. Students will explore topics related to preparing for class, methods for engaging students and cultivating a learning-centered classroom environment, and methods for understanding and assessing student thinking. This course does not count towards any degree program.","(2, 2)",,Graduate,
MATH 503,Algebraic Structures for Secondary Teachers,"Explore the interconnections between the algebraic, analytic, and gemetric areas of mathematics with a focus on properties of various number systems, importance of functions, and the relationship of algebraic structures to solving analytic equations. This exploration will also include the development and sequential nature of each of these branches of mathematics and how it relates to the various levels within the algebra mathematics curriculum.","(3, 3)",,Graduate,
MATH 504,Topics Mod Math Teachers,Diverse mathematical topics designed to enhance skills and broaden knowledge in mathematics for secondary mathematics teachers. Special Topics Course.,"(1, 3)",,Graduate,
MATH 505,Geometry for Secondary Teachers,"This course will give an overview of geometry from a modern point of view. Axiomatic, analytic, transformational, and algebraic approaches to geometry will be used. The relationship between Euclidean geometry, the geometry of complex numbers, and trigonometry will be emphasized.","(3, 3)",,Graduate,
MATH 508,Topics In Algebra,Content changes from semester to semester to meet the needs of students. Designed for graduate students not majoring in mathematics. Special Topics Course.,"(3, 3)",,Graduate,
MATH 509,Data Analysis for Secondary Teachers,"Concepts and techniques of posing questions and collecting, analyzing, and interpreting data. Topics include: univariate and bivariate statistics, probability, simulation, confidence intervals and hypothesis testing.","(3, 3)",,Graduate,
MATH 510,Numerical Linear Algebra,"Further study of matrix theory emphasizing computational aspects. Topics include direct solution of linear algebraic systems, analysis of errors in numerical methods for solutions of linear systems, linear least-squares problems, orthogonal and unitary transformations, eigenvalues and eigenvectors, and singular value decomposition.","(3, 3)",,Graduate,
MATH 511,Numerical Analysis I,Mathematical principles of numerical analysis and their application to the study of certain methods. Topics includes numerical methods for solving nonlinear equations; iterative methods for solving linear systems of equations; approximation and interpolation methods; numerical differentiation and integration techniques; and numerical methods for solving initial-value problems for ordinary differential equations.,"(3, 3)",,Graduate,
MATH 512,Numerical Analysis II,"This is the second course in the numerical analysis sequence for graduate students in mathematics, science or engineering with an emphasis on numerical methods for solving boundary value problems, ordinary differential equations and partial differential equations, multistep methods for initial value problems, and approximation theory (least-squares problems, fast Fourier Transforms).","(3, 3)",,Graduate,
MATH 520,Linear Optimization Theory,"This course is an introduction to theory of linear programming. Topics include: basic theory (fundamental theorem of LP, equivalence of basic feasible solutions and extreme points, duality and sensitivity results), simplex algorithm and its variations, and special applications to transportation and network problems. Non-simplex methods are also briefly introduced.","(3, 3)",,Graduate,
MATH 521,Non-Linear Optimization Theory,"This course is an introduction to nonlinear programming. Topics will include necessary and sufficient conditions for optimality, as well as basic theory and numerical algorithms for several traditional optimization methods, e. g. , basic descent methods, conjugate direction methods, quasi-Newton methods, penalty and barrier methods, Lagrange multiplier methods. A brief introduction to selected modern topics may be added if time permits.","(3, 3)",,Graduate,
MATH 530,Mathematical Foundations of Data Science and Programming,"An introduction to the mathematical foundations of data science, machine learning, and programming. The fundamental roles of linear algebra and probability theory in data science will be explored. Heuristics for a variety of learning tasks, such as methods for clustering, classification, regression, or deep learning will be discussed in tandem with mathematical justifications for their use and effectiveness, as well as exercises illustrating their practical use in data analysis. Theoretical models for the feasibility of machine learning and for different types of learning problems will be introduced. Python programming will also be introduced.","(3, 3)",,Graduate,
MATH 538,Topics in Mathematics,This is a general topics course in mathematics. The contents will vary depending on department needs. Special Topics Course.,"(3, 3)",,Graduate,
MATH 541,Boundary Value Problems,"Emphasis on boundary value problems for classical partial differential equations of physical sciences and engineering. Other topics include Fourier series, Fourier transforms, asymptotic analysis of integrals and boundary-value problems for ordinary differential equations.","(3, 3)",,Graduate,
MATH 551,Math Stats W/Applictn I,"Introduction to mathematical statistics. Topics include bivariate and multivariate probability distributions, functions of random variables, sampling distributions and the central limit theorem, concepts and properties of point estimators, various methods of point estimation, interval estimation, tests of hypotheses and Neyman-Pearson lemma with some applications.","(3, 3)",,Graduate,
MATH 552,Math Stats W/Applictn II,"This course considers further applications of the Neyman-Pearson lemma, likelihood ratio tests, Chi-square test for goodness of fit, estimation and test of hypotheses for linear statistical models, analysis of variance, analysis of enumerative data, and some topics in nonparametric statistics.","(3, 3)",,Graduate,
MATH 554,Advanced Math Statistics I,"Distributions of random variables, moments of random variables, probability distributions, joint distributions, and change of variable techniques.","(3, 3)",,Graduate,
MATH 555,Advanced Math Statistics II,"Order statistics, asymptotic distributions, point estimation, interval estimation, and hypothesis testing.","(3, 3)",,Graduate,
MATH 557,Stochastic Processes I,"Introduction to the basic concepts and applications of stochastic processes. Markov chains, continuous-time Markov processes, Poisson and renewal processes, and Brownian motion. Applications of stochastic processes including queueing theory and probabilistic analysis of computational algorithms.","(3, 3)",,Graduate,
MATH 559,Stochastic Processes II,"Continuation ofMATH 557. Advanced topics of stochastic processes including Martingales, Brownian motion and diffusion processes, advanced queueing theory, stochastic simulation, and probabilistic search algorithms such as simulated annealing.","(3, 3)",,Graduate,
MATH 560,Intro Differential Geom,"Introduction to basic classical notions in differential geometry: curvature, torsion, geodesic curves, geodesic parallelism, differential manifold, tangent space, vector field, Lie derivative, Lie algebra, Lie group, exponential map, and representation of a Lie group.","(3, 3)",,Graduate,
MATH 565,Intro General Topology,"Basic notions in topology that can be used in other disciplines in mathematics. Topics include topological spaces, open sets, closed sets, basis for a topology, continuous functions, separation axioms, compactness, connectedness, product spaces, quotient spaces, and metric spaces.","(3, 3)",,Graduate,
MATH 566,Intro Algebraic Topology,"Homotopy, fundamental groups, covering spaces, covering maps, and basic homology theory, including the Eilenberg Steenrod axioms.","(3, 3)",,Graduate,
MATH 570,Prin Modern Algebra I,"This is a first course in abstract algebra. Topics include groups, permutations groups, Cayley's theorem, finite Abelian groups, isomorphism theorems and Lagrange’s theorem. Usually offered in the spring semester. Credit for this course will not be counted toward a Ph. D. in Mathematics.","(3, 3)",,Graduate,
MATH 571,Prin Modern Algebra II,"An introduction to ring theory. Topics include rings, polynomial rings, matrix rings, modules, fields and semi-simple rings. Usually offered in the fall semester.","(3, 3)",,Graduate,
MATH 572,Advanced Linear Algebra,"A proof-oriented classes covering the theory of vector spaces; bases and coordinates; linear transformations and matrices; determinants; eigenvalues, eigenvectors and diagonalization; inner product spaces; adjoint operators; the spectral theorem; and Jordan Canonical Form.","(3, 3)",,Graduate,
MATH 573,Abstract Algebra I,"Fundamental aspects of group theory are covered. Topics include Sylow theorems, semi-direct products, free groups, composition series, nilpotent and solvable groups, and infinite groups.","(3, 3)",,Graduate,
MATH 585,Intro Complex Variables,"Some basic notions in complex analysis. Topics include analytic functions, complex integration, infinite series, contour integration, and conformal mappings. Credit for this course will not be counted if it is taken after MATH 583.","(3, 3)",,Graduate,
MATH 586,Introduction to Real Analysis I,"Rigorous development of the calculus of real variables. Topics include the topology of the real line, sequences and series, limits, limit suprema and infima, continuity, and differentiation, Taylor polynomials.","(3, 3)",,Graduate,
MATH 587,Introduction to Real Analysis II,"A continuation ofMATH 586. Topics include Riemann integration, sequences and series of functions, uniform convergence, power series, topology of metric spaces, the Weierstrass approximation theorem, the Arzela-Ascoli theorem, derivatives of multivariable functions, implicit function theorem, inverse function theorem.","(3, 3)",,Graduate,
MATH 588,Theory Diff Equations I,"Topics covered include existence and uniqueness of solutions, Picard theorem, homogenous linear equations, Floquet theory, properties of autonomous systems, Poincare-Bendixson theory, stability, and bifurcations.","(3, 3)",,Graduate,
MATH 591,Teaching College Math,"Preparation for future mathematics faculty for the teaching component of a faculty position at community colleges, four-year colleges or universities, comprehensive universities, or research universities. Topics include active learning strategies and course development, including syllabi, textbook selection, and assessment strategies.","(3, 3)",,Graduate,
MATH 593,Collegiate Math Education Rsrc,"This course is designed to enable students to understand and synthesize current research in college mathematics education involving subjects usually taught during the first two years of college. This will include a survey of a range of educational research models and will discuss qualitative, quantitative, and mixed methods research design in mathematics education research.","(3, 3)",,Graduate,
MATH 597,Directed Individual Studies,This is a course on directed individual studies in mathematics. The contents will vary depending on department needs.,"(3, 3)",,Graduate,
MATH 598,Non-Thesis Research,Research not related to thesis. Students are required to write a project report that summarizes their research activities and findings.,"(1, 3)",,Graduate,
MATH 599,Thesis Research,No description available.,"(1, 6)",,Graduate,
MATH 610,Iteratve Meth Linear Sys,Describes some of the best iterative techniques for solving large sparse linear systems.,"(3, 3)",,Graduate,
MATH 611,Numerical Methods for Partial Differential Equations,"Finite difference methods for hyperbolic, parabolic, and elliptical partial differential equations; consistency, convergence, and order of accuracy of finite difference schemes; stability analysis and the Courant-Friedrichs-Lewy (CFL) condition; numerical dispersion and dissipation; finite difference schemes in higher dimensions; implicit methods and alternating direction implicit (ADI) schemes; a brief introduction to additional topics, such as spectral methods, pseudo-spectral methods, finite volume methods, and finite element methods, may be offered at the discretion of instructor.","(3, 3)",,Graduate,
MATH 638,Advanced Topics in Mathematics,This is an advanced topics course in mathematics. The contents will vary depending on department needs.,"(3, 3)",,Graduate,
MATH 642,Partial Differential Equations I,"This is an introductory course in partial differential equations. It covers the theory, methods of solution, and applications related to the three second order equations of mathematical physics (the Laplace’s equation, the heat equation, and the wave equation), and the nonlinear first order equations.","(3, 3)",,Graduate,
MATH 643,Partial Differential Equations II,"Topics include a variety of techniques that are useful for finding explicit solutions for various partial differential equations (similarity solutions, transform methods, asymptotics, power series) and the fundamental theory of second order partial differential equations (Sobolev spaces, weak solutions, energy estimates, regularity, and maximum principles).","(3, 3)",,Graduate,
MATH 648,Topics in Partial Differential Equations,"This course concerns the modern theory of partial differential equations (PDE). We will concentrate on modern techniques in the theoretical study of linear and nonlinear PDEs. Topics  include Sobolev spaces, weak solutions for second order elliptic, parabolic, and hyperbolic equations, the calculus of variations, nonvariational techniques, systems of conservation laws, fluid dynamics, and other topics decided by instructor.","(3, 3)",,Graduate,
MATH 661,Algebraic Topology I,In-depth study of homotopy and homology. The theory of cohomology is also introduced as are characteristic classes.,"(3, 3)",,Graduate,
MATH 674,Abstract Algebra II,"Topics include the theory of fields, including Galois theory, Noetherian and Artinian rings and their modules, polynomial rings, and free and projective modules.","(3, 3)",,Graduate,
