courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
HIST 290,Nature & History,"Human historical interactions with animals, plants, and landscapes. Global histories of climate, population, whaling, fossil fuels, the car, animal rights, suburban sprawl, eco-theology, environmentalism, ecotourism, etc.","(3, 3)",,,
DESPH 477R,Nature Photography,Techniques of professional nature and landscape photography.,"(3, 3)",,,
ANTHR 580,Near East Seminar,Current issues in Near Eastern archaeological research.,"(3, 3)",,,
ANTHR 378,Near Eastern Archaeology,"Peoples and culture history in Mesopotamia, Syria, Palestine, Egypt, 3500--500 B. C. Substantial reading, writing, discussion.","(3, 3)",,,
NE LG 521R,Near Eastern Mythology,,"(3, 3)",,,
LAW 668,Negotiation,"Negotiation is essential for all lawyers. This course helps students understand negotiation strategies and ethics, improves communication skills, and provides practice for effective implementation of negotiation techniques. Will benefit students interested in any practice area.","(3, 3)",,,
MPA 644,Negotiations,This course covers basic negotiation skills and principles for public administrators. Students apply their learning through practice and self-reflection.,"(1, 1)",,,
PHIL 320R,Neo-Platonism,,"(3, 3)",,,
CMLIT 620R,Neoclassicism,,"(3, 3)",,,
CMLIT 420R,Neoclassicism,Problems of literary periodization in Neoclassicism.,"(3, 3)",,,
LATIN 625R,Nepos & Suetonius,,"(3, 3)",,,
NES 347R,Arab & Islamic Civilization,Social science/humanities core course covering Arab and Islamic civilization; historical evolution of Middle East to present. Overview of modern Palestinian society.,"(2, 2)",,,
NES 349R,Jewish Civilization,"Social science/humanities core course; broad introduction to Jewish self-understanding and history, focusing on relationships among people, faith, and land.","(2, 2)",,,
IS 590R,Network Administration,,"(3, 3)",,,
MATH 525,Network Theory,"Representing networks mathematically. Measures and metrics, computer algorithms, random graphs, and large-scale structures. Percolation and network resilience. Dynamical systems on networks.","(3, 3)",,,
CH EN 491,Networking-Career Advancement,"Examination of the job seeking process, with a focus on the most time-effective approaches to launching a career. Prioritizing time, setting goals, and effectively creating a strategic network within the desired career field. Tailored for those seeking a job directly after graduation.","(1, 1)",,,
IT&C 247,Networks & Security,"Conceptual and practical computer networks. Internet, local and wide area networks. Switches and routers. Network security.","(3, 3)",,,
EXSC 625R,Neural Basis of Rehab,Facilitating the discussion and knowledge of neuromechanics associated with orthopedic injury and rehabilitation. Becoming familiar with research in the area of neuromechanics; critical evaluation of such.,"(2, 2)",,,
PSYCH 740R,Neuro Case Conference,"Neuropsychological emphasis of case presentations; professional, ethical, and research issues pertinent to assessment and intervention.","(5, 5)",,,
NEURO 360,Neuroanatomy,"Functonal anatomy of the human brain and spinal cord, including surface and cross-sectional gross anatomy, microscopic anatomy, and sensory, motor, and integrative systems' circuitry.","(2, 2)",,,
PSYCH 715,Neuroanatomy,"Develop mastery of gross brain anatomy, especially those regions most relevant to the field of clinical neuropsychology. Understanding normal brain anatomy will be used to form the basis for understanding neuropathological conditions and their implications for neuropsychiatric disorders.","(3, 3)",,,
NEURO 205,Neurobiology,"Structure and function of the nervous system: cellular communication; sensory, motor, and autonomic systems.","(3, 3)",,,
COMD 420,"Neurofndtns Lang,Spch,Hearing","Neuroanatomy and neurophysiology underlying normal and impaired language, speech, and hearing processes.","(3, 3)",,,
PSYCH 515,Neuroimaging Analysis 1,"Exposure to the physical and biological bases of image acquisition, the technologies of in vivo neuroimaging, the application of these technologies to understanding questions in neuroscience, and an introduction to the design and analysis of structural neuroimaging experiments.","(3, 3)",,,
PSYCH 516,Neuroimaging Analysis 2,"The principles of diffusion weighted image acquisition and how to design, analyze, and interpret diffusion tensor imaging experiments.","(3, 3)",,,
PSYCH 517,Neuroimaging Analysis 3: fMRI,Functional MRI experimental design and data analysis methods.,"(3, 3)",,,
LING 561,Neurolinguistics,"Overview of topics in neurolinguistics, such as what areas of the brain are involved in language acquisition and processing, how we store and access words, how we build sentences and form dependencies, how we process discourse, how emotion is involved in language, how we learn and process a second language, neural mechanisms involved in social interaction and language use, and methods used in neurolinguistic research.","(3, 3)",,,
EXSC 663,Neuromech Signal Processing,"Focus will be given to processing and interpretation of neuromechanical data, with an emphasis on electromyography and ground reaction force data.","(2, 2)",,,
ME EN 552,Neuromechanics of Movement,"Biomechanics and neural control of human movement. Principles of mechanical engineering (system dynamics, control) and physiology (motor neuroscience, musculoskeletal biomechanics) are combined to model and simulate how humans plan, control, learn, and adapt their movements.","(3, 3)",,,
NEURO 420,Neuropathology,"This course will focus on the clinical features, neuroimaging findings and the defining pathology of diseases that affect the central and peripheral nervous system.","(3, 3)",,,
NEURO 399R,Academic Internship,Off-campus internship experience in neuroscience.,"(12, 12)",,,
NEURO 316,Neuroscience Advanced Writing,Processes of research writing and oral presentation for neuroscience students.,"(3, 3)",,,
NEURO 696R,Neuroscience Grad Seminar,Seminar series organized by the Neuroscience Center. Speakers are enlisted from both inside and outside the university.,"(1, 1)",,,
NEURO 481,Neuroscience Laboratory,Exposure to classical/modern experiments in neuroscience.,"(1, 1)",,,
NEURO 455R,Neuro Seminar,Seminar (research) presentations for undergraduates in Neuroscience.,"(1, 1)",,,
NEURO 349R,Teaching Experience,"Undergraduate student lecture or laboratory teaching assistantship, or other activities that provide students hands-on curriculum design, teaching, and mentoring experiences.","(1, 1)",,,
TMA 225,Neutral Mask,"Use of masks in teaching specificity of movement, communication, and emotion.","(2, 2)",,,
ART 210,New Genre Interdisciplinary,"Developing an artistic voice while exploring new genres of art making including installation, digital, time-based, performance, sound, and technology-based work. Includes an introduction to hybridized, collaborative, and cross-disciplinary art projects.","(3, 3)",,,
TMA 277,New Media Conceptualization,Concepts and techniques for creating new media production.,"(3, 3)",,,
TMA 378R,New Media Produce & Direct,Pre-production and production of short projects. Discussion and individual/group experiences and critiques.,"(3, 3)",,,
TMA 104,New Media Tools,Introductory course to familiarize students with using new media tools.,"(2, 2)",,,
MUSIC 441R,New Music Ensemble,,"(1, 1)",,,
TMA 483,New Play Dramaturgy,"Develop further research and hands-on theatrical skills in four critical studies areas: literary management, production dramaturgy, new play development, educational outreach.","(3, 3)",,,
EC EN 191,New Student Seminar,Overview of electrical and computer engineering with group and individual design projects.,"(1, 1)",,,
ME EN 191,New Student Seminar,Topics of special interest to new mechanical engineering majors.,"(1, 1)",,,
GREEK 625R,New Testmnt & Early Christian,,"(3, 3)",,,
GREEK 311,New Testament in Greek:Gospels,Introduction to the study of the canonical gospels in Koine Greek.,"(3, 3)",,,
REL A 310R,New Testament Jerusalem Center,"Study of the New Testament Gospels integrated with geography, history, and culture of the Holy Land at the time of Jesus Christ, leading to an understanding, appreciation, and application of scriptural teachings today.","(2, 2)",,,
REL A 311R,New Testament Studies,"Study of the New Testament Gospels integrated with extensive field experiences in the biblical world; leads to an understanding, appreciation, and application of scriptural teachings today.","(None, None)",,,
MBA 676R,New Venture Launchpad,"Mentored support and coaching of launch of an actual venture. Guidance on solution validation, prototype development and testing, product/service launch, and business fundamentals (marketing, finance, operations, systems, etc. ). At a minimum, students must be committed to launching a specific idea. Businesses already operating and generating revenue also welcome.","(3, 3)",,,
ENT 434R,New Venture LaunchPad,"Student entrepreneurs currently building a business will learn business best practices through mentored learning with a proven entrepreneur. Topics covered include product-market fit, sales systems, pitches, boards, employees, compensation, leadership, ethics, and fundraising.","(3, 3)",,,
ARAB 302,Newspaper Arabic,"Extensive reading of Arabic newspapers and magazines, with appropriate vocabulary building.","(4, 4)",,,
COMMS 422,Newsroom Leadership,"Advanced concepts in newsroom management, ranging from editorial conceptualization and news judgment to copy editing, headline writing, and page design.","(3, 3)",,,
PHIL 340R,Nietzsche,,"(3, 3)",,,
HIST 306,19th Cent Europe,"Political, economic, social, and intellectual history of Europe from 1815 to 1914.","(3, 3)",,,
ARTHC 340,19th C Europe Art,Nineteenth-century art in Europe.,"(3, 3)",,,
SPAN 446R,19th Century Lit,Romanticism (1770s through 1870s) and/or the novels of Benito Perez Galdos and his contemporaries.,"(3, 3)",,,
SPAN 646R,19th Century Literature,Romanticism (1770s through 1870s) and/or the novels of Benito Perez Galdos and his contemporaries.,"(3, 3)",,,
PHIL 360R,Non-Western Philosophy,"Study selected figures, texts, and problems in the history of non-Western philosophy.","(3, 3)",,,
PHIL 360R,Chinese Philosophy,"Study selected figures, texts, and problems in the history of non-Western philosophy.","(3, 3)",,,
MATH 640,Nonlinear Analysis,"Differential calculus in normed spaces, fixed point theory, and abstract critical point theory.","(3, 3)",,,
STAT 435,Nonparametric Stat Methods,"Permutation tests, rank-based methods, analysis of contingency tables, bootstrap methods, curve fitting.","(3, 3)",,,
MPA 657R,Nonprofit Board Practicum,Students serve on the Board of Directors for a local nonprofit.,"(2, 2)",,,
MPA 624,Nonprofit Finance,"Study financial structure and income sources for nonprofit organizations, and applicable laws regulating nonprofit finance.","(2, 2)",,,
MPA 650,Nonprofit Organization Mgt,"Orient students to principles of best practice in the management of nonprofit organizations. Build foundational knowledge in the role, function, and diversity of nonprofit organizations generally, and examine the strategic management techniques most likely to help nonprofit organizations thrive.","(3, 3)",,,
MPA 623,Nonprofit Structure & Tax,"Introduction to the study of nonprofit organizations, including history, philosophy, organizational structure, government relations, tax rules, and applicable laws.","(2, 2)",,,
LFSCI 199R,Nonresearch Academic Internshp,Academic internship for work experience or job shadowing. Does NOT involve mentored research.,"(3, 3)",,,
P POL 505,Norm Thr Pol Analy,Alternative norms and values used in making policy choices.,"(3, 3)",,,
ARTHC 335,Northern Baroque Art,This course examines Northern European Art from 1600 to 1700.,"(3, 3)",,,
ARTHC 380,Northern Mesoamerican Art,Survey of art and architecture of Mexico from antiquity to present.,"(3, 3)",,,
ARTHC 325,Northern Renaissance,Fifteenth- and sixteenth-century art in northern Europe.,"(3, 3)",,,
HIST 280,N US Family History Research,"Records, geographical-historical background, paleography, and methodologies for reconstruction of invididual families and development of family history studies in the northern states, including New England, the Midwest, and some Mid-Atlantic states in the 19th and 20th centuries.","(3, 3)",,,
NORWE 340,Norwegian Literature,Readings in Norwegian literature; introduction to basic literary concepts. Includes International Cinema.,"(3, 3)",,,
CMLIT 630R,Novel,,"(3, 3)",,,
CMLIT 430R,Novel,History and theory of long prose narrative.,"(3, 3)",,,
LATIN 640R,Novel,,"(3, 3)",,,
CH EN 612,Nuclear Reactor Design & Anal.,"This course teaches the basic principles of nuclear reactor design including core design, nuclear system design, structural design, safety analyses, and nuclear licensing. Integration of nuclear reactor systems, structures, and components is also a strong focus of this course. Finally, lectures will include the integration of these highly technical design topics with Nuclear Regulatory Commission licensing requirements and processes.","(3, 3)",,,
CH EN 512,Nuclear Reactor Transient Mod.,This course focuses on the thermal-hydraulic assessment of nuclear reactor design basis and beyond design basis transients using state-of-the-art computer code. Instruction will focus on both instruction in using this code and study of design basis accidents for both standard and advanced reactor concepts.,"(3, 3)",,,
RAROT 305,Lang Skills Dev: Rarotongan,"Increasing proficiency in one or more of the following Rarotongan language and culture skills: speaking, listening, reading, writing, cultural awareness.","(4, 4)",,,
IP&T 631,Research in Open Education,Students will engage in an in-depth literature review and research project related to issues in open education including the use of open educational resources.,"(3, 3)",,,
FHSS 300,Leadership Projects,"This course analyzes the most effective means for being a change agent in the community. The course also teaches students critical skills of analysis, evaluation, leadership, innovation, and teamwork by requiring the design and completion of a group project involving some form of civic improvement and incorporating interaction with an external community partner.","(2, 2)",,,
COMMS 626,Ad Issues and Strategy,"Advertising theory, research, target market analysis, campaign strategy, creative and media strategies, advertising promotions, and ethical issues facing the advertising industry.","(3, 3)",,,
MTHED 660,Number & Number Sense,"Research on children's understanding of early numbers, number operations, number sense, multidigit arithmetic, fractions, decimals, and proportions.","(3, 3)",,,
MATH 487,Number Theory,"Foundations; congruences; quadratic reciprocity; unique factorization, prime distribution or Diophantine equations.","(3, 3)",,,
MATH 411,Numerical Methods,"Iterative solvers for linear systems, eigenvalue, eigenvector approximations, numerical solutions to nonlinear systems, numerical techniques for initial and boundary value problems, elementary solvers for PDEs.","(3, 3)",,,
EC EN 563,Numerical Methods,"Introduction to numerical methods for engineering. Algorithms for numerical integration, large linear system solutions, finite difference methods, method of moments, and the finite element method, with examples from wave propagation and electromagnetic field theory.","(3, 3)",,,
CH EN 541,Numerical Methods for Eng.,Computer-aided design and numerical methods of chemical engineering processes.,"(3, 3)",,,
MATH 510,Num Methods for Linear Algebra,"Numerical matrix algebra, orthogonalization and least squares methods, unsymmetric and symmetric eigenvalue problems, iterative methods, advanced solvers for partial differential equations.","(3, 3)",,,
MATH 511,Num Methods for Partial Diff,"Finite difference and finite volume methods for partial differential equations. Stability, consistency, and convergence theory.","(3, 3)",,,
NURS 102,Nurs-Med Term,Nursing and medical terminology for prenursing and beginning nursing students or those interested in health occupations.,"(2, 2)",,,
NURS 491,Nursing Capstone,"Advanced theory and synthesis of concepts for the nursing profession focusing on planning, delivering, and managing patient care in complex environments including leadership in the health care environment.","(2, 2)",,,
NURS 471,Nurs Care of Adults in Crisis,Theory and content in the nursing interventions and care for individuals and families in crisis.,"(3, 3)",,,
NURS 341,Acute & Chronic Illness,Theory and content in the nursing care of acutely and chronically ill adults; professional behavior; illness implications for patients and families.,"(3, 3)",,,
NURS 361,Nurs Care of Children,"2-credit, in-person didactic course provides students with theory and content in the nursing care of children and their families from diverse backgrounds including health promotion, growth development, disease prevention, and care of acute and chronic illness.","(2, 2)",,,
NURS 291,Nurs Care of the Older Adult,"Theory and content in the nursing care optimizing the functional status of older adults through health promotion, risk reduction, and disease prevention strategies.","(2, 2)",,,
NURS 351,Nurs Care of Women & Newborns,"Theory and content in the nursing care of childbearing families from diverse backgrounds. Health promotion, assessment, and interventions relating to complicated and uncomplicated pregnancy and birth.","(2, 2)",,,
NURS 600,Nursing Science 1: EBP,Developing skills and knowledge in selecting and synthesizing the best research evidence to provide quality health care.,"(2, 2)",,,
NURS 601,Translating Evidence to Pract,Developing skills and knowledge in systematically appraising and translating the best research and evidence to provide quality health care.,"(2, 2)",,,
NURS 288,Nursing Skills I,"1-credit lab course focuses on cognitive and psychomotor introductory nursing skills development and application with hands-on, interactive learning activities in the Nursing Learning Center.","(1, 1)",,,
NURS 298,Nursing Skills II,"1-credit lab course focuses on cognitive and psychomotor introductory to intermediate nursing skills development and application with hands-on, interactive learning activities in the Nursing Learning Center.","(1, 1)",,,
NURS 348,Nursing Skills III,"1-credit lab course focuses on cognitive and psychomotor intermediate nursing skills development and application with hands-on, interactive learning activities in the Nursing Learning Center.","(1, 1)",,,
NURS 378,Nursing Skills IV,"1-credit, lab course focuses on cognitive and psychomotor intermediate to advanced student nursing skills development and application with hands-on, interactive learning activities in the Nursing Learning Center.","(1, 1)",,,
NURS 478,Nursing Skills V,"5 lab course focuses on cognitive and psychomotor advanced student nursing skills development and application with hands-on, interactive learning activities and pass-offs in the Nursing Learning Center.","(1, 1)",,,
NDFS 200,Nutrient Metabolism,"Chemical structures of nutrients, their food sources, requirements, digestion, absorption, transport, metabolism, functions, storage and excretion; metabolic consequences of nutrient deficiencies, interactions, imbalances, and toxicities.","(3, 3)",,,
NDFS 333,Nutrition and Genes,Use of primary literature to discuss the effect of food on an individual's genome and the effect of genetics on food metabolism and dietary health outcomes.,"(3, 3)",,,
NDFS 310,Nutr & Metab Sports Exercise,Scientific basis for the role of nutrition in human performance. Critical evaluation of popular practices; making optimal food choices for physical activity.,"(3, 3)",,,
NDFS 405,Nutrition Assessment Lab,"Developing skill in anthropometric, biochemical, clinical, and dietary parameters of nutritional assessment.","(1, 1)",,,
NDFS 634,Nutrition Education,Theories that guide nutrition education; nutrition education programs for various target populations; designing and implementing a nutrition education intervention.,"(2, 2)",,,
NDFS 440,Nutrition Educ & Counseling,Learning theory; curriculum development and dissemination; nutrition counseling; for dietetics majors.,"(3, 3)",,,
NDFS 194,Nutrition Research Fundamentls,Design of protocols for and ethics of research with human subjects and animals. Scientific literature searches and presentations.,"(1, 1)",,,
NDFS 424,Nutrition Through Life Cycle,"Nutritional requirements, diet, and health concerns for pregnancy and lactation; infants; toddlers and preschoolers; school-age children; adolescents; and older adults.","(2, 2)",,,
NDFS 558,Nutritional & Food Toxicology,"Principles of nutritional and food toxicology with primary emphasis on food toxins will be discussed. An overview of absorption, distribution, metabolism and excretion of foreign materials, allergenic and toxic constituents in plant, animal, marine and fungal origin will be covered. Priority will be placed on the role food ingredients and nutrients may have in mutagenesis and carcinogenesis, including food processing induced toxins. Safety assessments of food additives, environmental contaminants, pesticides, antibiotic residues and dietary supplements and the laws and regulations surrounding their uses will be presented.","(2, 2)",,,
NDFS 434,Nutr Bio-organic Chemistry,"Principles of organic chemistry and biochemistry relating to the function and structure of macronutrients, vitamins, and minerals.","(4, 4)",,,
NDFS 435,Nutr Biochem & Metabolism,Biochemical and metabolic processes and interrelationships among nutrients.,"(4, 4)",,,
NDFS 305,Nutr Implications of Disease,Nutritional assessment and medical nutrition therapy across disease states.,"(4, 4)",,,
EXSC 480,Obesity & Weight Management,"Review of the scientific literature surrounding obesity and weight management, primarily the causes and consequences of this growing epidemic.","(3, 3)",,,
CPSE 725,Obj/Project Assess,Objective assessment of personality (including MMPI) as well as projective techniques (including TAT). Pragmatic psychological report writing.,"(3, 3)",,,
PHIL 413R,"Objectivity,Subjectivity,Relat",,"(3, 3)",,,
MUSIC 160R,Oboe,Private or semiprivate instruction. One to two hours of daily practice.,"(1, 1)",,,
PHSCS 329,Observational Astronomy,"Basic techniques of observational astronomy, emphasizing practical experience in optical data acquisition and analysis.","(3, 3)",,,
HLTH 428,Occupational Exposure Lab,"Theory and application of occupational sampling methods that are used to evaluate chemical, biological, and physical exposures in the workplace. Focus on the quantitative and qualitative methods used to evaluate occupational exposures to suspended particulates, gaseous contaminants, noise and other physical agents, and biological agents; interpretation of sampling results; identification of appropriate control strategies to prevent hazardous exposures; and exposure assessment communication.","(3, 3)",,,
HLTH 324,Occupational Health & Safety,"In-depth focus on workplace health and safety through a multidisciplinary approach to the anticipation, recognition, evaluation, and prevention and control of workplace-related illnesses and injuries.","(3, 3)",,,
ARTHC 496R,Off-Campus Internship,"An art museum or auction house internship at a national or international institution providing training in administrative practice, curatorship, and connoisseurship. Establishing a network of connections to future employment and professional opportunities.","(3, 3)",,,
LAW 671,Oil and Gas,"The nature of interests in oil and gas, the oil and gas lease and associated problems, title and conveyancing problems with respect to transfers of oil and gas interests, and pooling and unitization. In some semesters, this course may be taught exclusively online.","(3, 3)",,,
ELING 525,Old English 1,Old English grammar and vocabulary; traditional syntactical patterns in various types of Old English prose and poetry.,"(3, 3)",,,
ELING 548,Old English 2,"Additional reading in Old English, emphasizing sound changes, dialects, and textual production.","(3, 3)",,,
ICLND 429,Old Icelandic Lang &Literature,Readings and exercises in Old Icelandic; introduction to Old Icelandic literature and its influence on later Icelandic culture.,"(3, 3)",,,
SCAND 429,Old Norse,Grammar and exercises. Readings in Old Norse literature.,"(3, 3)",,,
REL A 303R,Old Testament Studies,"Study of the Old Testament integrated with extensive field experiences in the biblical world; leads to an understanding, appreciation, and application of scriptural teachings today.","(None, None)",,,
REL A 309R,Old Testament Jerusalem Center,"Study of the Old Testament integrated with geography, history, and culture of the biblical world, leading to an understanding, appreciation, and application of scriptural teachings today.","(2, 2)",,,
MSB 494R,On-Campus Experiential Project,"Direct, practical on-campus (not in the field) professional experience consulting with established and startup companies and organizations. Students are accepted to work on specific projects based on their skills, interests, and major emphasis. Students apply to be involved in specific projects.","(3, 3)",,,
MUSIC 617R,Opera Ensemble,"Students will prepare for, rehearse, and perform in a theatrical operatic production. They will do so in a variety of styles and languages as a soloist and/or as a member of an opera chorus.","(3, 3)",,,
MUSIC 317R,Opera Ensemble,"Students will prepare for, rehearse, and perform in a theatrical operatic production. They will do so in a variety of styles and languages as a soloist and/or as a member of an opera chorus.","(3, 3)",,,
MUSIC 316R,Opera Workshop,"In a masterclass/workshop setting, students will learn and practice acting and interpretation skills for musical performances, including opera, concerts, recitals, auditions, and other opportunities. Students will perform both individually and as part of an ensemble.","(1, 1)",,,
MUSIC 616R,Opera Workshop,"In a masterclass/workshop setting, students will learn and practice acting and interpretation skills for musical performances, including opera, concerts, recitals, auditions, and other opportunities. Students will perform both individually and as part of an ensemble.","(1, 1)",,,
IT&C 344,Operating Systems,"Applying and using computer operating systems. Configuration, file systems, security, administration, network interfacing, multitasking, multiuser, device driver installation. Analyzing operating system performance.","(3, 3)",,,
C S 345,Operating Systems Design,Principles and concepts of operating systems design and the implementation of an operating system.,"(3, 3)",,,
GSCM 412,Operations Analytics,Methods and tools necessary for analyzing and solving problems associated with global supply chain management.,"(3, 3)",,,
CFM 340,Operations and Maintenance,"Acquisition, operation, maintenance, and disposal of building systems, structures, permanent interiors, furniture, and equipment; grounds and other exterior elements.","(3, 3)",,,
GSCM 530,Operations Management,"Examining issues and tools in production and operations management. Specific tools for forecasting, planning, inventory control, and project management presented and developed.","(3, 3)",,,
MBA 530,Operations Management,"Examining issues and tools in production and operations management. Specific tools for forecasting, planning, inventory control, and project management presented and developed.","(3, 3)",,,
GSCM 401,Operations Management,"Examining issues and tools in production and operations management. Specific tools for forecasting, planning, inventory control, and project management presented and developed. Process design and improvement in both manufacturing and service organizations.","(3, 3)",,,
EMBA 531,Operations Management,"Examining issues and tools in service operations, production, and operations management. Presenting and developing specific tools for forecasting, planning, inventory control, and project management.","(3, 3)",,,
EMBA 530,Operations Management,"Doing work efficiently and well within a company's own operation and in the connected operations of a supply chain. Topics in the course include: strategic sourcing, operations fundamentals (bottlenecks, cycle times, throughput time, work in progress, etc. ), operations strategy, cellular processes, product/process fit, continuous improvement/quality/lean, forecasting, supply chain coordination, operations and organizational transformation, and capacity planning. \n\n.","(3, 3)",,,
COMMS 329,Opinion Writing,"Function of editorials, columns, commentaries, and reviews in the mass media.","(3, 3)",,,
MBA 606,Optimization,"Applying analytical decision-making tools to management situations, emphasizing spreadsheet decision models that optimize a key variable subject to constraints.","(2, 2)",,,
EC EN 555,Optoelectronic Devices,"Design, operation, and fabrication of modern optoelectronic devices, including photodiodes, photovoltaics, LEDs, and lasers.","(3, 3)",,,
MBA 543,Oral Comm for Bus. Leaders,"Weekly professional seminar on presentation skills, interaction in social settings, and resolving workplace conflict. Highly experiential, skills-based course.","(2, 2)",,,
MUSIC 511,Oratorio Lit for Solo Voice,"History, repertoire, and performance practice of sacred works with a focus on works from the Baroque Era to Contemporary.","(2, 2)",,,
GREEK 640R,Oratory,,"(3, 3)",,,
LATIN 640R,Oratory,,"(3, 3)",,,
MUSIC 508,Orchestra Literature 1,Concentrated analytical study and application of orchestral literature of the baroque and classical eras.,"(2, 2)",,,
MUSIC 509,Orchestra Literature 2,Concentrated analytical study and application of orchestral literature of the romantic era and the 20th century.,"(2, 2)",,,
MUSIC 462R,Orchestral Excerpts: Bass,Performance instruction in standard orchestral repertoire.,"(1, 1)",,,
MUSIC 462R,Orchestral Excerpts: Brass,Performance instruction in standard orchestral repertoire for brass instruments.,"(1, 1)",,,
MUSIC 462R,Orchestral Excerpts: Cello,Performance instruction in standard orchestral repertoire.,"(1, 1)",,,
MUSIC 462R,Orchstrl Excerpts: Harp,Performance instruction in standard orchestral repertoire.,"(1, 1)",,,
MUSIC 462R,Orchestral Excerpts: Viola,Performance instruction in standard orchestral repertoire.,"(1, 1)",,,
MUSIC 462R,Orchestral Excerpts: Violin,Performance instruction in standard orchestral repertoire.,"(1, 1)",,,
MUSIC 462R,Orchstrl Excerpts: Woodwinds,Performance instruction in standard orchestral repertoire.,"(1, 1)",,,
MUSIC 481,Orchestration 1,"An introduction to orchestration, including a study of the characteristics of each instrument and the ability to write for them in combination at a fundamental to intermediate level.","(3, 3)",,,
MUSIC 581,Orchestration 2,Advanced studies in orchestration. Includes analysis of techniques seen primarily in modern and contemporary scores as well as the development of related orchestrational skills.,"(3, 3)",,,
MATH 334,Ordinary Differential Equation,Methods and theory of ordinary differential equations.,"(3, 3)",,,
MUSIC 160R,Organ,Private or semiprivate instruction. One to two hours of daily practice.,"(1, 1)",,,
MUSIC 404A,Organ Literature,Survey of literature. Research in area of concentration.,"(2, 2)",,,
MUSIC 404B,Organ Literature,Continuation of Music 404A.,"(2, 2)",,,
MUSIC 366,Organ Pedagogy,Preparation for supervised private or group teaching.,"(2, 2)",,,
MUSIC 665,Organ Pedagogy,,"(2, 2)",,,
MUSIC 465C,Organ Practicum,"Refining the practical skills required of the organist, with emphasis on melody harmonization, choir accompaniment, hymn playing, and improvisation.","(2, 2)",,,
MUSIC 465B,Organ Practicum,"Developing the practical skills required of the organist, with emphasis on improvisation, figured bass, melody harmonization, transposition, and open score reading.","(2, 2)",,,
MUSIC 465A,Organ Practicum,Designing and implementing a personal strategy for developing the practical skills required of the organist.,"(1, 1)",,,
MUSIC 166,Organ Registration,Organ stops and their application to various performance styles.,"(2, 2)",,,
MUSIC 116R,Organ Tech & Lit,Continuation of Music 115.,"(2, 2)",,,
CHEM 351,Organic Chemistry 1,"Fundamentals of bonding, structure, and reactions of organic compounds, including molecular geometry, polarity, conformation, isomerism, functional groups, stereochemistry, reactions and reaction mechanisms, and spectroscopy.","(3, 3)",,,
CHEM 351M,Organic Chemistry 1 - Majors,"Fundamentals of bonding, structure, and reactions of organic compounds, including molecular geometry, polarity, conformation, isomerism, functional groups, stereochemistry, reactions and reaction mechanisms, and spectroscopy. Chem 351M provides a more in-depth treatment of the above topics than Chem 351.","(3, 3)",,,
CHEM 352,Organic Chemistry 2,"Emphasis on organic reactions, reaction mechanisms, synthesis, and spectroscopy building on the foundation of Chem 351, including carbonyl chemistry, and chemistry of aromatic compounds, organic acids and bases, polymers, and biomolecules.","(3, 3)",,,
CHEM 352M,Organic Chemistry 2 - Majors,"Emphasis on organic reactions, reaction mechanisms, synthesis, and spectroscopy building on the foundation of Chem 351M, including carbonyl chemistry, the chemistry of aromatic compounds, organic acids and bases, polymers, and biomolecules. Chem 352M provides a more in-depth treatment of the above topics than Chem 352.","(3, 3)",,,
CHEM 355,Organic Lab 2 - Nonmajors,"Physical and chemical properties, isolation, purification, characterization, identification, and syntheses of organic compounds.","(1, 1)",,,
CHEM 354,Organic Chem Lab-Major,"Physical and chemical properties, manipulative skills, isolation and purification, characterization and identification, syntheses.","(2, 2)",,,
CHEM 353,Organic Chem Lab-Nonmajors,"Physical and chemical properties, isolation and purification, characterization, syntheses.","(2, 2)",,,
CHEM 659R,Organic Heterocyclic Chemistry,,"(3, 3)",,,
CHEM 659R,Organic Photochemistry,,"(3, 3)",,,
CHEM 555,Organic Spectroscopic Ident,"Theory and practice of spectrometric methods of identifying organic compounds, including infrared, ultraviolet nuclear magnetic resonance, and mass spectrometries.","(2, 2)",,,
T ED 626,Admn of Literacy Programs,"Examining ways to organize and administer school and classroom reading programs. Examining issues relating to program types, reading assessment, grouping, grade level articulation, and supervision.","(3, 3)",,,
SC ED 589R,Org & Admin of Reading Prog,Topics vary.,"(3, 3)",,,
EL ED 589R,Org & Admin of Reading Prog,,"(3, 3)",,,
NURS 605,Org and Systems Leadership,Utilize principles of organizational and systems leadership to promote high quality and safe patient care.,"(2, 2)",,,
HRM 300,Organizational Behavior,"Theories and concepts for creating effective organizations, e. g. , individual, group, and organizational processes and human resource functions, including selection, compensation, and performance management.","(3, 3)",,,
MPA 641,Organizational Behavior,Personal effectiveness in organizations; increased awareness of interpersonal strengths and weaknesses.,"(3, 3)",,,
HRM 411,Organiztnl Developmnt & Change,"Macro topics in organizational behavior, including organizational structure, culture, design, change management, strategic implementation, and HR training and development.","(3, 3)",,,
HRM 391,Organizational Effectiveness,"Theories and concepts for creating effective organizations, e. g. , individual, group, and organizational processes and human resource functions, including selection, compensation, and performance management.","(3, 3)",,,
HRM 540,Organizational Effectiveness,"Analysis of individual, group, and organizational variables that inhibit or facilitate effective organizational functioning. Topics include motivation, rewards, leadership, conflict, decision making, structure, evaluation, and change.","(3, 3)",,,
